639-3	639-1	639-2B	Scope/Type	Family	native	eng	fra	spa	zho	rus	deu				Retrieved from "http://en.wikipedia.org/wiki/ISO_639" on 2008-04-01
aac			I/L			Ari					
aad			I/L			Amal					
mcp			I/L			Makaa				макаа	
mcq			I/L			Ese					
mcr			I/L			Menya					
mcs			I/L			Mambai					
mct			I/L			Mengisa					
mcu			I/L			Mambila, Cameroon					
mcv			I/L			Minanibai					
mcw			I/L			Mawa (Chad)					
mcx			I/L			Mpiemo					
mcy			I/L			Watut, South					
mcz			I/L			Mawan					
mda			I/L			Mada (Nigeria)					
mdb			I/L			Morigi					
mdc			I/L			Male (Papua New Guinea)					
mdd			I/L			Mbum					
mde			I/L			Maba (Chad)					
mdf		mdf	I/L		мокша	Moksha	moksa			мокшанский	Mokschanisch
mdg			I/L			Massalat					
mdh			I/L			Maguindanao					
mdi			I/L			Mamvu					
mdj			I/L			Mangbetu					
mdk			I/L			Mangbutu					
mdl			I/L			Maltese Sign Language					
mdm			I/L			Mayogo					
mdn			I/L			Mbati					
mdo			I/L			Gbaya, Southwest					
mdp			I/L			Mbala					
mdq			I/L			Mbole				мболе	
mdr		mdr	I/L			Mandar	mandar				
mds			I/L			Maria (Papua New Guinea)					
mdt			I/L			Mbere					
mdu			I/L			Mboko					
mdv			I/L			Mixtec, Santa Lucía Monteverde					
mdw			I/L			Mbosi				мбоши	
mdx			I/L			Dizi					
mdy			I/L			Male (Ethiopia)					
mdz			I/L			Suruí Do Pará		suruí do Pará			
mea			I/L			Menka					
meb			I/L			Ikobi-Mena					
mec			I/L			Mara					
med			I/L			Melpa					
mee			I/L			Mengen				менген	Mengen
mef			I/L			Megam					
meg			I/L			Mea					
meh			I/L			Mixtec, Southwestern Tlaxiaco					
mei			I/L			Midob					
mej			I/L			Meyah					
mek			I/L			Mekeo				мекео	Mekeo
mel			I/L			Melanau					
mem			I/E			Mangala					
men		men	I/L		Mɛnde	Mende (Sierra Leone)	mendé			менде	
meo			I/L			Malay, Kedah					
mep			I/L			Miriwung					
meq			I/L			Merey					
mer			I/L			Meru					
mes			I/L			Masmaje					
met			I/L			Mato					
meu			I/L			Motu				моту	Motu
mev			I/L			Mann					
mew			I/L			Maaka					
mey			I/L			Hassaniyya					
mez			I/L		Omāēqnomenew	Menominee		menominee			
mfa			I/L			Malay, Pattani					
mfb			I/L			Lom					
mfc			I/L			Mba					
mfd			I/L			Mendankwe-Nkwen					
mfe			I/L		Morisyin	Morisyen					
mff			I/L			Naki					
mfg			I/L			Mixifore					
mfh			I/L			Matal					
mfi			I/L			Wandala					
mfj			I/L			Mefele					
mfk			I/L			Mofu, North					
mfl			I/L			Putai					
mfm			I/L			Marghi South					
mfn			I/L			Mbembe, Cross River					
mfo			I/L			Mbe					
mfp			I/L			Malay, Makassar					
mfq			I/L			Moba					
mfr			I/L			Marithiel					
mfs			I/L			Mexican Sign Language					
mft			I/L			Mokerang					
mfu			I/L			Mbwela					
mfv			I/L			Mandjak					
mfw			I/E			Mulaha					
mfx			I/L			Melo					
mfy			I/L		Caíta	Mayo		mayo			
mfz			I/L			Mabaan					
mga		mga	I/H			Irish, Middle (900-1200)	irlandais moyen	irlandés medio		среднеирландский	
mgb			I/L			Mararit					
mgc			I/L			Morokodo					
mgd			I/L			Moru					
mge			I/L			Mango					
mgf			I/L			Maklew					
mgg			I/L			Mpongmpong					
mgh			I/L			Makhuwa-Meetto					
mgi			I/L			Lijili					
mgj			I/L			Abureni					
mgk			I/L			Mawes					
mgl			I/L			Maleu-Kilenge					
mgm			I/L			Mambae				мамбай	Mambae
mgn			I/L			Mbangi					
mgo			I/L			Meta'					
mgp			I/L			Magar, Eastern					
mgq			I/L			Malila					
mgr			I/L			Mambwe-Lungu					
mgs			I/L			Manda (Tanzania)				манда	
mgt			I/L			Mongol					
mgu			I/L			Mailu					
mgv			I/L			Matengo					
mgw			I/L			Matumbi				матумби	
mgx			I/L			Omati					
mgy			I/L			Mbunga					
mgz			I/L			Mbugwe				мбугве	
mha			I/L			Manda (India)					
mhb			I/L			Mahongwe					
mhc			I/L			Mocho					
mhd			I/L			Mbugu					
mhe			I/L			Besisi					
mhf			I/L			Mamaa					
mhg			I/L			Margu					
mhh			I/L			Maskoy Pidgin					
mhi			I/L			Ma'di					
mhj			I/L			Mogholi					
mhk			I/L			Mungaka					
mhl			I/L			Mauwake					
mhm			I/L			Makhuwa-Moniga					
mhn			I/L			Mócheno					
mho			I/L			Mashi (Zambia)					
mhp			I/L			Malay, Balinese					
mhq			I/L		Rų́ʔeta:re	Mandan		mandan			
mhr			I/L			Mari, Eastern					
mhs			I/L			Buru (Indonesia)				буру	Buru
mht			I/L			Mandahuaca					
mhu			I/L			Digaro-Mishmi					
mhv			I/L			Arakanese					
mhw			I/L			Mbukushu					
mhx			I/L			Maru					
mhy			I/L			Ma'anyan					
mhz			I/L			Mor (Mor Islands)					
mia			I/E			Miami					
mib			I/L			Mixtec, Atatláhuca					
mic		mic	I/L		Mi'gmaq	Micmac	micmac	micmac		микмак	
mid			I/L		Mandāyì	Mandaic					
mie			I/L			Mixtec, Ocotepec					
mif			I/L			Mofu-Gudur					
mig			I/L			Mixtec, San Miguel El Grande					
mih			I/L			Mixtec, Chayuco					
mii			I/L			Mixtec, Chigmecatitlán					
mij			I/L			Abar					
mik			I/L			Mikasuki		mikasuki			
mil			I/L			Mixtec, Peñoles					
mim			I/L			Mixtec, Alacatlatzala					
min		min	I/L		Baso Minangkabau	Minangkabau	minangkabau			минангкабау	Minangkabau
mio			I/L			Mixtec, Pinotepa Nacional					
mip			I/L			Mixtec, Apasco-Apoala					
miq			I/L			Mískito		miskito			
mir			I/L			Mixe, Isthmus					
mit			I/L			Mixtec, Southern Puebla					
miu			I/L			Mixtec, Cacaloxtepec					
miv			I/L			Mimi					
miw			I/L			Akoye					
mix			I/L			Mixtec, Mixtepec					
miy			I/L			Mixtec, Ayutla					
miz			I/L			Mixtec, Coatzospan					
mja			I/L			Mahei					
mjc			I/L			Mixtec, San Juan Colorado					
mjd			I/L			Maidu, Northwest (Konkow)					
mje			I/E			Muskum					
mjg			I/L			Tu					
mjh			I/L			Mwera (Nyasa)					
mji			I/L			Kim Mun					
mjj			I/L			Mawak					
mjk			I/L			Matukar					
mjl			I/L			Mandeali					
mjm			I/L			Medebur					
mjn			I/L			Ma (Papua New Guinea)					
mjo			I/L			Malankuravan					
mjp			I/L			Malapandaram					
mjq			I/L			Malaryan					
mjr			I/L			Malavedan					
mjs			I/L			Miship					
mjt			I/L			Sauria Paharia					
mju			I/L			Manna-Dora					
mjv			I/L			Mannan					
mjw			I/L			Karbi					
mjx			I/L			Mahali					
mjy			I/E			Mahican					
mjz			I/L			Majhi					
mka			I/L			Mbre					
mkb			I/L			Mal Paharia					
mkc			I/L			Siliput					
mkd	mk	mac	I/L		македонски	Macedonian	macédonien	macedonio		македонский	Mazedonisch
mke			I/L			Mawchi					
mkf			I/L			Miya					
mkg			I/L			Mak (China)					
mki			I/L			Dhatki					
mkj			I/L			Mokilese					
mkk			I/L			Byep					
mkl			I/L			Mokole					
mkm			I/L			Moklen					
mkn			I/L			Malay, Kupang					
mko			I/L			Mingang Doso					
mkp			I/L			Moikodi					
mkq			I/E			Miwok, Bay					
mkr			I/L			Malas					
mks			I/L			Mixtec, Silacayoapan					
mkt			I/L			Vamale					
mku			I/L			Maninka, Konyanka					
mkv			I/L			Mafea					
mkw			I/L			Kituba (Congo)					
mkx			I/L			Manobo, Cinamiguin					
mky			I/L			Makian, East					
mkz			I/L			Makasae					
mla			I/L			Malo					
mlb			I/L			Mbule					
mlc			I/L			Cao Lan					
mld			I/L			Malakhel					
mle			I/L			Manambu					
mlf			I/L			Mal					
mlg	mg	mlg	M/L		Malagasy	Malagasy	malgache	mal(a)gache		малагасийский	Madegassisch
mlh			I/L			Mape					
mli			I/L			Malimpung					
mlj			I/L			Miltu					
mlk			I/L			Malakote					
mll			I/L			Malua Bay					
mlm			I/L			Mulam					
mln			I/L			Malango					
mlo			I/L			Mlomp					
mlp			I/L			Bargam					
mlq			I/L			Maninkakan, Western					
mlr			I/L			Vame					
mls			I/L			Masalit					
mlt	mt	mlt	I/L		Bil-Malta	Maltese	maltais	maltés		мальтийский	Maltesisch
mlu			I/L			To'abaita					To'abaita
mlv			I/L			Motlav					
mlw			I/L			Moloko					
mlx			I/L			Malfaxal					
mly			I/L			Malay (specific)					
mlz			I/L			Malaynon					
mma			I/L			Mama					
mmb			I/L			Momina					
mmc			I/L			Mazahua, Michoacán					
mmd			I/L			Maonan					
mme			I/L			Mae					
mmf			I/L			Mundat					
mmg			I/L			Ambrym, North					
mmh			I/L			Mehináku					
mmi			I/L			Musar					
mmj			I/L			Majhwar					
mmk			I/L			Mukha-Dora					
mml			I/L			Man Met					
mmm			I/L			Maii					
mmn			I/L			Mamanwa					
mmo			I/L			Buang, Mangga					
mmp			I/L			Musan					
mmq			I/L			Musak					
mmr			I/L			Hmong, Western Xiangxi					
mms			I/L			Mam, Southern					
mmt			I/L			Malalamai					
mmu			I/L			Mmaala					
mmv			I/E			Miriti					
mmw			I/L			Emae					
mmx			I/L			Madak					
mmy			I/L			Migaama					
mmz			I/L			Mabaale					
mna			I/L			Mbula					
mnb			I/L			Muna					Muna
mnc		mnc	I/L		ᠮᠠᠨᠵᡠ ᡤᡳᠰᡠᠨ ᠪᡝ	Manchu	mandchou			манчу	Mandschurisch
mnd			I/L			Mondé		mondé			
mne			I/L			Naba					
mnf			I/L			Mundani					
mng			I/L			Mnong, Eastern					
mnh			I/L			Mono (Democratic Republic of Congo)					
mni		mni	I/L		মৈইতৈইলোন	Manipuri	manipuri	manipurí		манипури	Manipuri
mnj			I/L			Munji					
mnk			I/L			Mandinka					
mnl			I/L			Tiale					
mnm			I/L			Mapena					
mnn			I/L			Mnong, Southern					
mnp			I/L	Chinese	闽北	Min Bei Chinese			閩北語		
mnq			I/L			Minriq					
mnr			I/L			Mono (USA)		mono		моно	Mono
mns			I/L		маньси	Mansi		mansi		мансийский	Mansisch
mnt			I/E			Maykulan					
mnu			I/L			Mer					
mnv			I/L			Rennell-Belona					Rennell-Belona
mnw			I/L		ဘာသာမန္	Mon					
mnx			I/L			Manikion					
mny			I/L			Manyawa					
mnz			I/L			Moni					
moa			I/L			Mwan					
mob			I/L			Moinba					
moc			I/L			Mocoví					
mod			I/E			Mobilian		mobilio			
moe			I/L			Montagnais		montañés			
mof			I/E			Mohegan-Montauk-Narragansett					
mog			I/L			Mongondow				монгондо	Mongondow
moh		moh	I/L		Kanien’kéha	Mohawk	mohawk	mohawk		мохаук	Mohawk
moi			I/L			Mboi					
moj			I/L			Monzombo					
mok			I/L			Morori					
mol	mo	mol	I/L		молдовеняскэ	Moldavian	moldave	moldavo		молдавский	
mom			I/E			Monimbo					
mon	mn	mon	M/L		монгол	Mongolian	mongol	mongol		Mongolisch|
moo			I/L			Monom					
mop			I/L			Mopán Maya					
moq			I/L			Mor (Bomberai Peninsula)					
mor			I/L			Moro					
mos		mos	I/L		Mòoré	Mossi	moré			моей	Mòoré
mot			I/L			Barí		barí			
mou			I/L			Mogum					
mov			I/L			Mohave		mohave			
mow			I/L			Moi (Congo)					
mox			I/L			Molima					
moy			I/L			Shekkacho					
moz			I/L			Mukulu					
mpa			I/L			Mpoto					
mpb			I/L			Mullukmulluk					
mpc			I/L			Mangarayi					
mpd			I/L			Machinere					
mpe			I/L			Majang					
mpf			I/L			Mam, Tajumulco					
mpg			I/L			Marba					
mph			I/L			Maung					
mpi			I/L			Mpade					
mpj			I/L			Martu Wangka					
mpk			I/L			Mbara (Chad)					
mpl			I/L			Watut, Middle					
mpm			I/L			Mixtec, Yosondúa					
mpn			I/L			Mindiri					
mpo			I/L			Miu					
mpp			I/L			Migabac					
mpq			I/L			Matís					
mpr			I/L			Vangunu					
mps			I/L			Dadibi					
mpt			I/L			Mian					
mpu			I/L			Makuráp		makuráp			
mpv			I/L			Munkip					
mpw			I/L			Mapidian					
mpx			I/L			Misima-Paneati				мисима-панеати	Misima-Paneati
mpy			I/L			Mapia					
mpz			I/L			Mpi					
mqa			I/L			Maba (Indonesia)					
mqb			I/L			Mbuko					
mqc			I/L			Mangole					
mqd			I/L			Madang					
mqe			I/L			Matepi					
mqf			I/L			Momuna					
mqg			I/L			Malay, Kota Bangun Kutai					
mqh			I/L			Mixtec, Tlazoyaltepec					
mqi			I/L			Mariri					
mqj			I/L			Mamasa					
mqk			I/L			Manobo, Rajah Kabunsuwan					
mql			I/L			Mbelime					
mqm			I/L			Marquesan, South					
mqn			I/L			Moronene					
mqo			I/L			Modole					
mqp			I/L			Manipa					
mqq			I/L			Minokok					
mqr			I/L			Mander					
mqs			I/L			Makian, West					
mqt			I/L			Mok					
mqu			I/L			Mandari					
mqv			I/L			Mosimo					
mqw			I/L			Murupi					
mqx			I/L			Mamuju					
mqy			I/L			Manggarai				манггарай	Manggarei
mqz			I/L			Malasanga					
mra			I/L			Mlabri					
mrb			I/L			Marino					
mrc			I/L			Maricopa		maricopa			
mrd			I/L			Magar, Western					
mre			I/E			Martha's Vineyard Sign Language					
mrf			I/L			Elseng					
mrg			I/L			Miri					
mrh			I/L			Chin, Mara					
mri	mi	mao	I/L		Te reo Māori	Maori	maori	maorí		маори	Maori
mrj			I/L			Mari, Western					
mrk			I/L			Hmwaveke					
mrl			I/L			Mortlockese					
mrm			I/L			Merlav					
mrn			I/L			Cheke Holo					
mro			I/L			Mru					
mrp			I/L			Morouas					
mrq			I/L			Marquesan, North				(сев.) маркесанский	Nord-Marquesanisch
mrr			I/L			Maria (India)					
mrs			I/L			Maragus					
mrt			I/L			Marghi Central					
mru			I/L			Mono (Cameroon)					
mrv			I/L			Mangareva				мангарева	Mangareva
mrw			I/L			Maranao				маранао	Maranao
mrx			I/L			Maremgi					
mry			I/L			Mandaya, Karaga					
mrz			I/L			Marind					
msa	ms	may	M/L		Bahasa Melayu	Malay (generic)	malais	malayo		малайский	Malaiisch
msb			I/L			Masbatenyo					
msc			I/L			Maninka, Sankaran					
msd			I/L			Yucatec Maya Sign Language					
mse			I/L			Musey					
msf			I/L			Mekwei					
msg			I/L			Moraid					
msh			I/L			Malagasy, Masikoro					
msi			I/L			Malay, Sabah					
msj			I/L			Ma (Democratic Republic of Congo)					
msk			I/L			Mansaka					
msl			I/L			Molof					
msm			I/L			Manobo, Agusan					
msn			I/L			Mosina					
mso			I/L			Mombum					
msp			I/E			Maritsauá		maritsauá			
msq			I/L			Caac					
msr			I/L			Mongolian Sign Language					
mss			I/L			Masela, West					
mst			I/L			Mandaya, Cataelano					
msu			I/L			Musom					
msv			I/L			Maslam					
msw			I/L			Mansoanka					
msx			I/L			Moresada					
msy			I/L			Aruamu					
msz			I/L			Momare					
mta			I/L			Manobo, Cotabato					
mtb			I/L			Anyin Morofo					
mtc			I/L			Munit					
mtd			I/L			Mualang					
mte			I/L			Mono (Solomon Islands)					
mtf			I/L			Murik					
mtg			I/L			Una					
mth			I/L			Munggui					
mti			I/L			Maiwa (Papua New Guinea)					
mtj			I/L			Moskona					
mtk			I/L			Mbe'					
mtl			I/L			Montol					
mtm			I/E			Mator					
mtn			I/E			Matagalpa		matagalpa			
mto			I/L			Mixe, Totontepec					
mtp			I/L			Wichí Lhamtés Nocten					
mtq			I/L		Mường	Muong					
mtr			I/L			Mewari				мевари	
mts			I/L			Yora		yora			
mtt			I/L			Mota				мота	Mota
mtu			I/L			Mixtec, Tututepec					
mtv			I/L			Asaro'o					
mtw			I/L			Magahat					
mtx			I/L			Mixtec, Tidaá					
mty			I/L			Nabi					
mtz			I/L			Tacanec		tacaneco			
mua			I/L			Mundang					
mub			I/L			Mubi					
muc			I/L			Mbu'					
mud			I/L			Aleut, Mednyj					
mue			I/L			Media Lengua					
mug			I/L			Musgu					
muh			I/L			Mündü					
mui			I/L			Musi					
muj			I/L			Mabire					
muk			I/L			Mugom					
mul		mul	O/S		*	(Multiple)	(multiple)			разных семей языки	(Mehrere)
mum			I/L			Maiwala					
muo			I/L			Nyong					
mup			I/L			Malvi					
muq			I/L			Hmong, Eastern Xiangxi					
mur			I/L			Murle					
mus		mus	I/L		Mvskokē	Creek	muskogee	maskoki		крик	
mut			I/L			Muria, Western					
muu			I/L			Yaaku					
muv			I/L			Muthuvan					
muw			I/L			Mundari		mundari			
mux			I/L			Mbo-Ung					
muy			I/L			Muyang					
muz			I/L			Mursi					
mva			I/L			Manam					
mvb			I/E			Mattole					
mvc			I/L			Mam, Central		mam central			
mvd			I/L			Mamboru				мамбору	Mamboru
mve			I/L			Marwari (Pakistan)					
mvf			I/L			Mongolian, Peripheral					
mvg			I/L			Mixtec, Yucuañe					
mvh			I/L			Mire					
mvi			I/L			Miyako					
mvj			I/L			Mam, Todos Santos Cuchumatán					
mvk			I/L			Mekmek					
mvl			I/E			Mbara (Australia)					
mvm			I/L			Muya					
mvn			I/L			Minaveha					
mvo			I/L			Marovo					
mvp			I/L			Duri					
mvq			I/L			Moere					
mvr			I/L			Marau					
mvs			I/L			Massep					
mvt			I/L			Mpotovoro					
mvu			I/L			Marfa					
mvv			I/L			Tagal Murut					
mvw			I/L			Machinga					
mvx			I/L			Meoswar					
mvy			I/L			Kohistani, Indus					
mvz			I/L			Mesqan					
mwa			I/L			Mwatebu					
mwb			I/L			Juwal					
mwc			I/L			Are					
mwd			I/L			Mudbura					
mwe			I/L			Mwera (Chimwera)					
mwf			I/L			Murrinh-Patha					
mwg			I/L			Aiklep					
mwh			I/L			Mouk-Aria				моук-ариа	Mouk-Aria
mwi			I/L			Labo					
mwj			I/L			Maligo					
mwk			I/L			Maninkakan, Kita					
mwl		mwl	I/L		Mirandês	Mirandese	mirandais	mirandés			Mirandês
mwm			I/L			Sar					
mwn			I/L			Nyamwanga					
mwo			I/L			Maewo, Central					Zentral-Maewo
mwp			I/L			Kala Lagaw Ya					
mwq			I/L			Chin, Mün					
mwr		mwr	M/L		मारवाड़ी	Marwari	marvari	marwari		марвари	
mws			I/L			Mwimbi-Muthambi					
mwt			I/L			Moken					
mwu			I/E			Mittu					
mwv			I/L			Mentawai					
mww			I/L			Hmong Daw					
mwx			I/L			Mediak					
mwy			I/L			Mosiro					
mwz			I/L			Moingi					
mxa			I/L			Mixtec, Northwest Oaxaca					
mxb			I/L			Mixtec, Tezoatlán					
mxc			I/L			Manyika				маньика	
mxd			I/L			Modang				моданг	Modang
mxe			I/L			Mele-Fila				меле-фила	Mele-Fila
mxf			I/L			Malgbe					
mxg			I/L			Mbangala					
mxh			I/L			Mvuba					
mxi			I/E		مُزَرَب	Mozarabic		mozárabe			
mxj			I/L			Miju-Mishmi					
mxk			I/L			Monumbo					
mxl			I/L			Gbe, Maxi					
mxm			I/L			Meramera					
mxn			I/L			Moi (Indonesia)					
mxo			I/L			Mbowe					
mxp			I/L			Mixe, Tlahuitoltepec					
mxq			I/L			Mixe, Juquila		mixe de Juquila			
mxr			I/L			Kayan, Murik					
mxs			I/L			Mixtec, Huitepec					
mxt			I/L			Mixtec, Jamiltepec					
mxu			I/L			Mada (Cameroon)					
mxv			I/L			Mixtec, Metlatónoc					
mxw			I/L			Namo					
mxx			I/L			Mahou					
mxy			I/L			Mixtec, Southeastern Nochixtlán					
mxz			I/L			Masela, Central				(центр.) масела	
mya	my	bur	I/L		မန္မာစာ	Burmese	birman	birmano	缅甸语	бирманский	Burmesisch
myb			I/L			Mbay					
myc			I/L			Mayeka					
myd			I/L			Maramba					
mye			I/L			Myene				мьене	
myf			I/L			Bambassi					
myg			I/L			Manta					
myh			I/E			Makah					
myi			I/L			Mina (India)					
myj			I/L			Mangayat					
myk			I/L			Senoufo, Mamara					
myl			I/L			Moma					
mym			I/L			Me'en					
myo			I/L			Anfillo					
myp			I/L		Hi'aiti'ihi'	Pirahã		pirahã			
myq			I/L			Maninka, Forest					
myr			I/L			Muniche					
mys			I/E			Mesmes					
myt			I/L			Mandaya, Sangab					
myu			I/L			Mundurukú		mundurukú			
myv		myv	I/L		эрзя	Erzya	erza	mordvino		эрзянский	Ersjanisch
myw			I/L			Muyuw					
myx			I/L			Masaba				масаба	
myy			I/L			Macuna					
myz			I/H			Mandaic, Classical					
mza			I/L			Mixtec, Santa María Zacatepec					
mzb			I/L		تومزابت	Tumzabt					
mzc			I/L			Madagascar Sign Language					
mzd			I/L			Malimba					
mze			I/L			Morawa					
mzf			I/L			Aiku					
mzg			I/L			Monastic Sign Language					
mzh			I/L			Wichí Lhamtés Güisnay					
mzi			I/L			Mazatec, Ixcatlán					
mzj			I/L			Manya					
mzk			I/L			Mambila, Nigeria					
mzl			I/L			Mixe, Mazatlán					
mzm			I/L			Mumuye					
mzn			I/L			Mazanderani					
mzo			I/L			Matipuhy		matipuhy			
mzp			I/L			Movima					
mzq			I/L			Mori Atas					
mzr			I/L			Marúbo					
mzs			I/L			Macanese					
mzt			I/L			Mintil					
mzu			I/L			Inapang					
mzv			I/L			Manza					
mzw			I/L			Deg					
mzx			I/L			Mawayana					
mzy			I/L			Mozambican Sign Language					Mozambikanische Zeichensprache
mzz			I/L			Maiadomu					
nab			I/L			Nambikuára, Southern					
nac			I/L			Narak					
nad			I/L			Nijadali					
nae			I/L			Naka'ela					
naf			I/L			Nabak					
nag			I/L			Naga Pidgin					
nah			O/C		Nāhuatl	Nahuatl	nahuatl	náhuatl		нахуатль	Nahuatl
naj			I/L			Nalu					
nak			I/L			Nakanai					
nal			I/L			Nalik					
nam			I/L			Nangikurrunggurr					
nan			I/L	Chinese		Min Nan Chinese			閩南語		
nao			I/L			Naaba					
nap		nap	I/L		Nnapulitano	Neapolitan	napolitain	napolitano		неаполитанский	Neapolitanisch
naq			I/L		Khoekhoegowab	Nama (Namibia)					
nar			I/L			Iguta					
nas			I/L			Naasioi					
nat			I/L			Hungworo					
nau	na	nau	I/L		Ekakairũ naoero	Nauru	nauruan	nauruano		науру	Nauruisch
nav	nv	nav	I/L		Diné bizaad	Navajo	navaho	navajo		навахо	Navajo
naw			I/L			Nawuri					
nax			I/L			Nakwi					
nay			I/E			Narrinyeri					
naz			I/L			Nahuatl, Coatepec					
nba			I/L			Nyemba					
nbb			I/L			Ndoe					
nbc			I/L			Naga, Chang					
nbd			I/L			Ngbinda					
nbe			I/L			Naga, Konyak					
nbf			I/L			Naxi	naxi				
nbg			I/L			Nagarchal					
nbh			I/L			Ngamo					
nbi			I/L			Naga, Mao					
nbj			I/L			Ngarinman					
nbk			I/L			Nake					
nbl	nr	nbl	I/L		Ndébélé	Ndebele, South	ndébélé du Sud			южный ндебеле	
nbm			I/L			Ngbaka Ma'bo					
nbn			I/L			Kuri					
nbo			I/L			Nkukoli					
nbp			I/L			Nnam					
nbq			I/L			Nggem					
nbr			I/L			Numana-Nunku-Gbantu-Numbu					
nbs			I/L			Namibian Sign Language					
nbt			I/L			Na					
nbu			I/L			Naga, Rongmei					
nbv			I/L			Ngamambo					
nbw			I/L			Ngbandi, Southern					
nbx			I/L			Ngura					
nby			I/L			Ningera					
nca			I/L			Iyo					
ncb			I/L			Nicobarese, Central		nicobarés central			
ncc			I/L			Ponam					
ncd			I/L			Nachering					
nce			I/L			Yale					
ncf			I/L			Notsi					
ncg			I/L		Nisǥa’a	Nisga'a					
nch			I/L			Nahuatl, Central Huasteca					
nci			I/H			Nahuatl, Classical					
ncj			I/L			Nahuatl, Northern Puebla					
nck			I/L			Nakara					
ncl			I/L			Nahuatl, Michoacán					
ncm			I/L			Nambo					
ncn			I/L			Nauna					
nco			I/L			Sibe					
ncp			I/L			Ndaktup					
ncr			I/L			Ncane					
ncs			I/L			Nicaraguan Sign Language					
nct			I/L			Naga, Chothe					
ncu			I/L			Chumburung					
ncx			I/L			Nahuatl, Central Puebla					
ncz			I/E			Natchez	natchez	natchez			
nda			I/L			Ndasa					
ndb			I/L			Kenswei Nsei					
ndc			I/L			Ndau					
ndd			I/L			Nde-Nsele-Nta					
nde	nd	nde	I/L		IsiNdebele	Ndebele, North	ndébélé du Nord			северный ндебеле	
ndf			I/E			Nadruvian	nadruvien				
ndg			I/L			Ndengereko					
ndh			I/L			Ndali					
ndi			I/L			Samba Leko					
ndj			I/L			Ndamba					
ndk			I/L			Ndaka					
ndl			I/L			Ndolo					
ndm			I/L			Ndam					
ndn			I/L			Ngundi				нгунди	
ndo	ng	ndo	I/L		O(shi)wambo	Ndonga	ndonga			ндонга	
ndp			I/L			Ndo					
ndq			I/L			Ndombe					
ndr			I/L			Ndoola					
nds		nds	I/L		Plattdüütsch	Low German; Low Saxon	bas allemand	bajo sajón		нижненемецкий	Plattdeutsch
ndt			I/L			Ndunga					
ndu			I/L			Dugun					
ndv			I/L			Ndut					
ndw			I/L			Ndobo					
ndx			I/L			Nduga					
ndy			I/L			Lutos					
ndz			I/L			Ndogo					
nea			I/L			Ngad'a, Eastern					
neb			I/L			Toura (Côte d'Ivoire)					
nec			I/L			Nedebang					
ned			I/L			Nde-Gbite					
nee			I/L			Kumak					Nenema
nef			I/L			Nefamese					
neg			I/L			Negidal					
neh			I/L			Nyenkha					
nei			I/A			Hittite, Neo-					
nej			I/L			Neko					
nek			I/L			Neku					
nem			I/L			Nemi					
nen			I/L			Nengone					
neo			I/L			Ná-Meo					
nep	ne	nep	I/L		नेपाली	Nepali	népalais	nepalí		непали	Nepali
neq			I/L			Mixe, North Central					
ner			I/L			Yahadian					
nes			I/L			Kinnauri, Bhoti					
net			I/L			Nete					
nev			I/L			Nyaheun					
new		new	I/L		नेपाल भाषा	Newari; Nepal Bhasa	newari			неварский	Newari
nex			I/L			Neme					
ney			I/L			Neyo					
nez			I/L			Nez Perce					
nfa			I/L			Dhao					
nfd			I/L			Ndun					
nfg			I/L			Nyeng					
nfk			I/L			Shakara					
nfl			I/L			Ayiwo					
nfr			I/L			Nafaanra	nafaanra				
nfu			I/L			Mfumte					
nga			I/L			Ngbaka					
ngb			I/L			Ngbandi, Northern					
ngc			I/L			Ngombe (Democratic Republic of Congo)					
ngd			I/L			Ngando (Central African Republic)				нгандо	
nge			I/L			Ngemba					
ngg			I/L			Ngbaka Manza					
ngh			I/L			N/u					
ngi			I/L			Ngizim					
ngj			I/L			Ngie					
ngk			I/L			Ngalkbun					
ngl			I/L			Lomwe				ломве	
ngm			I/L			Ngatik Men's Creole					
ngn			I/L			Ngwo					
ngo			I/L			Ngoni				нгони	
ngp			I/L			Ngulu					
ngq			I/L			Ngurimi					
ngr			I/L			Nanggu					
ngs			I/L			Gvoko					
ngt			I/L			Ngeq					
ngu			I/L			Nahuatl, Guerrero					
ngv			I/E			Nagumi					
ngw			I/L			Ngwaba					
ngx			I/L			Nggwahyi					
ngy			I/L			Tibea					
ngz			I/L			Ngungwel					
nhb			I/L			Beng					
nhc			I/E			Nahuatl, Tabasco					
nhd			I/L			Chiripá		chiripá			
nhe			I/L			Nahuatl, Eastern Huasteca					
nhf			I/L			Nhuwala					
nhg			I/L			Nahuatl, Tetelcingo					
nhh			I/L			Nahari					
nhi			I/L			Nahuatl, Tenango					
nhj			I/L			Nahuatl, Tlalitzlipa					
nhk			I/L			Nahuatl, Isthmus-Cosoleacaque					
nhm			I/L			Nahuatl, Morelos					
nhn			I/L			Nahuatl, Central					
nho			I/L			Takuu					Takuu
nhp			I/L			Nahuatl, Isthmus-Pajapan					
nhq			I/L			Nahuatl, Huaxcaleca					
nhr			I/L			Naro					
nhs			I/L			Nahuatl, Southeastern Puebla					
nht			I/L			Nahuatl, Ometepec					
nhu			I/L			Noone					
nhv			I/L			Nahuatl, Temascaltepec					
nhw			I/L			Nahuatl, Western Huasteca					
nhx			I/L			Nahuatl, Isthmus-Mecayapan					
nhy			I/L			Nahuatl, Northern Oaxaca					
nhz			I/L			Nahuatl, Santa María La Alta					
